timestamp,kW
2025-01-01 01:07:00,0.6710192953168244
2025-01-01 01:08:00,0.5965669917561733
2025-01-01 01:09:00,0.675814271215093
2025-01-01 01:10:00,0.5911902912185418
2025-01-01 01:11:00,0.60349996941492
2025-01-01 01:12:00,0.5676967513242657
2025-01-01 01:13:00,0.6482564202596826
2025-01-01 01:14:00,0.6744249064236028
2025-01-01 01:15:00,0.6130172816980903
2025-01-01 01:16:00,0.5986535538660416
2025-01-01 01:17:00,0.5331033803390144
2025-01-01 01:18:00,0.6112531561984538
2025-01-01 01:19:00,0.6568332234361438
2025-01-01 01:20:00,0.5898163461418939
2025-01-01 01:21:00,0.5809626450768292
2025-01-01 01:22:00,0.6708268766304345
2025-01-01 01:23:00,0.615527007956694
2025-01-01 01:24:00,0.7284030621176215
2025-01-01 01:25:00,0.6316120319568048
2025-01-01 01:26:00,0.7015230389190497
2025-01-01 01:27:00,0.6717321248583965
2025-01-01 01:28:00,0.5873540050102801
2025-01-01 01:29:00,0.5909015457738286
2025-01-01 01:30:00,0.5612384161139208
2025-01-01 01:31:00,0.6749825578972848
2025-01-01 01:32:00,0.701334423584641
2025-01-01 01:33:00,0.6271588695806523
2025-01-01 01:34:00,0.6576770370486944
2025-01-01 01:35:00,0.5471609552087389
2025-01-01 01:36:00,0.6316291055547743
2025-01-01 01:37:00,0.6762731079276026
2025-01-01 01:38:00,0.750731304180271
2025-01-01 01:39:00,0.6513804108385075
2025-01-01 01:40:00,0.6814127495152036
2025-01-01 01:41:00,0.6249239278599691
2025-01-01 01:42:00,0.6468660858967574
2025-01-01 01:43:00,0.6160257048629245
2025-01-01 01:44:00,0.694895330993344
2025-01-01 01:45:00,0.6578051268817664
2025-01-01 01:46:00,0.5746355690233235
2025-01-01 01:47:00,0.7073820080355901
2025-01-01 01:48:00,0.6297398795134103
2025-01-01 01:49:00,0.5671028556142025
2025-01-01 01:50:00,0.576693732400841
2025-01-01 01:51:00,0.665560334404537
2025-01-01 01:52:00,0.7078413868707949
2025-01-01 01:53:00,0.6006709660901773
2025-01-01 01:54:00,0.6592301834515293
2025-01-01 01:55:00,0.7407941288409418
2025-01-01 01:56:00,0.6906834159704323
2025-01-01 01:57:00,0.6398308323272531
2025-01-01 01:58:00,0.6595285013747273
2025-01-01 01:59:00,0.7837202264071537
2025-01-01 02:00:00,0.6831775339933805
2025-01-01 02:01:00,0.6095110730993692
2025-01-01 02:02:00,0.642193448088025
2025-01-01 02:03:00,0.6519066351757723
2025-01-01 02:04:00,0.718363780581742
2025-01-01 02:05:00,0.6635662394658504
2025-01-01 02:06:00,0.6060436968331714
2025-01-01 02:07:00,0.6878184753049197
2025-01-01 02:08:00,0.6753157518291786
2025-01-01 02:09:00,0.6641878408221772
2025-01-01 02:10:00,0.647854174813246
2025-01-01 02:11:00,0.7131482250019302
2025-01-01 02:12:00,0.7154363793120687
2025-01-01 02:13:00,0.5770068260517259
2025-01-01 02:14:00,0.7245044422567266
2025-01-01 02:15:00,0.7419860544790647
2025-01-01 02:16:00,0.6771646324479825
2025-01-01 02:17:00,0.6805867477483691
2025-01-01 02:18:00,0.6752123671779675
2025-01-01 02:19:00,0.5946441719202661
2025-01-01 02:20:00,0.6884609526592967
2025-01-01 02:21:00,0.667875311826296
2025-01-01 02:22:00,0.7769550459603748
2025-01-01 02:23:00,0.6273463167624704
2025-01-01 02:24:00,0.6095939248088729
2025-01-01 02:25:00,0.6767482729172302
2025-01-01 02:26:00,0.7068056819750449
2025-01-01 02:27:00,0.7783007517376701
2025-01-01 02:28:00,0.7350041967470389
2025-01-01 02:29:00,0.6770543389372717
2025-01-01 02:30:00,0.6570104607809322
2025-01-01 02:31:00,0.6999166785401044
2025-01-01 02:32:00,0.6697910263821488
2025-01-01 02:33:00,0.7929202643768477
2025-01-01 02:34:00,0.6843305754773604
2025-01-01 02:35:00,0.7159582359671053
2025-01-01 02:36:00,0.6804013352202982
2025-01-01 02:37:00,0.7295743479341846
2025-01-01 02:38:00,0.6395122970717257
2025-01-01 02:39:00,0.7864114549012131
2025-01-01 02:40:00,0.7448802347316733
2025-01-01 02:41:00,0.7935662567530739
2025-01-01 02:42:00,0.74465771729548
2025-01-01 02:43:00,0.7629506395906137
2025-01-01 02:44:00,0.7095197531360844
2025-01-01 02:45:00,0.6776225753902408
2025-01-01 02:46:00,0.6787652695100317
2025-01-01 02:47:00,0.7991197250666128
2025-01-01 02:48:00,0.7323033724265023
2025-01-01 02:49:00,0.7292560895753123
2025-01-01 02:50:00,0.7564217940563198
2025-01-01 02:51:00,0.7045381794244103
2025-01-01 02:52:00,0.7773821214312214
2025-01-01 02:53:00,0.7635839067798117
2025-01-01 02:54:00,0.8107214466330284
2025-01-01 02:55:00,0.6801752681543747
2025-01-01 02:56:00,0.7491198010703799
2025-01-01 02:57:00,0.6471595339874293
2025-01-01 02:58:00,0.7362751151329
2025-01-01 02:59:00,0.7085568830179143
2025-01-01 03:00:00,0.8263945270978874
2025-01-01 03:01:00,0.6916299604768286
2025-01-01 03:02:00,0.7335386425893914
2025-01-01 03:03:00,0.7828448113196308
2025-01-01 03:04:00,0.7759247685344076
2025-01-01 03:05:00,0.7266078196866044
2025-01-01 03:06:00,0.7965357232121786
2025-01-01 03:07:00,0.772098762523534
2025-01-01 03:08:00,0.7700802889143235
2025-01-01 03:09:00,0.7252013189710471
2025-01-01 03:10:00,0.7678746825987252
2025-01-01 03:11:00,0.7030642112569201
2025-01-01 03:12:00,0.8490438634161523
2025-01-01 03:13:00,0.8081040550706323
2025-01-01 03:14:00,0.7578466780914266
2025-01-01 03:15:00,0.7851865582471934
2025-01-01 03:16:00,0.7756294976373828
2025-01-01 03:17:00,0.7775494948842593
2025-01-01 03:18:00,0.7905338077790446
2025-01-01 03:19:00,0.7351228670473542
2025-01-01 03:20:00,0.8871378624979255
2025-01-01 03:21:00,0.6941032065036532
2025-01-01 03:22:00,0.7183326153603182
2025-01-01 03:23:00,0.77587869573086
2025-01-01 03:24:00,0.8063209020521989
2025-01-01 03:25:00,0.7784085793488935
2025-01-01 03:26:00,0.8381078655585718
2025-01-01 03:27:00,0.7990154212295465
2025-01-01 03:28:00,0.7632876764801616
2025-01-01 03:29:00,0.7389095621238341
2025-01-01 03:30:00,0.8648711394566057
2025-01-01 03:31:00,0.8228182712221535
2025-01-01 03:32:00,0.765575912967073
2025-01-01 03:33:00,0.7636840794145376
2025-01-01 03:34:00,0.8428145758323426
2025-01-01 03:35:00,0.7755369345390583
2025-01-01 03:36:00,0.7848899976831986
2025-01-01 03:37:00,0.8213820458422125
2025-01-01 03:38:00,0.7362124654124342
2025-01-01 03:39:00,0.7499186068214856
2025-01-01 03:40:00,0.7342139671662856
2025-01-01 03:41:00,0.9024609795502826
2025-01-01 03:42:00,0.6482759111615621
2025-01-01 03:43:00,0.7585843739984875
2025-01-01 03:44:00,0.8248071540144123
2025-01-01 03:45:00,0.8370700460429682
2025-01-01 03:46:00,0.8237120438154378
2025-01-01 03:47:00,0.8653202142678488
2025-01-01 03:48:00,0.8283057723578052
2025-01-01 03:49:00,0.7932708850598632
2025-01-01 03:50:00,0.7401417501436447
2025-01-01 03:51:00,0.8564548597687148
2025-01-01 03:52:00,0.7804226996493341
2025-01-01 03:53:00,0.8048055189743745
2025-01-01 03:54:00,0.7830131729226572
2025-01-01 03:55:00,0.7796148923988027
2025-01-01 03:56:00,0.7483047824183295
2025-01-01 03:57:00,0.8602251018898959
2025-01-01 03:58:00,0.7745076599480704
2025-01-01 03:59:00,0.7503350447350186
2025-01-01 04:00:00,0.8605942342115376
2025-01-01 04:01:00,0.8076187555809777
2025-01-01 04:02:00,0.688947968574439
2025-01-01 04:03:00,0.7899875674833509
2025-01-01 04:04:00,0.7546207462982782
2025-01-01 04:05:00,0.7596756304006693
2025-01-01 04:06:00,0.8145936408130128
2025-01-01 04:07:00,0.8074206748332483
2025-01-01 04:08:00,0.8659698022608382
2025-01-01 04:09:00,0.8027726012487267
2025-01-01 04:10:00,0.7702088384386767
2025-01-01 04:11:00,0.7799534154514277
2025-01-01 04:12:00,0.9069628399166116
2025-01-01 04:13:00,0.7751665484256915
2025-01-01 04:14:00,0.777532272580657
2025-01-01 04:15:00,0.8510762319565861
2025-01-01 04:16:00,0.7990905816594454
2025-01-01 04:17:00,0.8674386685568839
2025-01-01 04:18:00,0.8425214190191721
2025-01-01 04:19:00,0.802185026149732
2025-01-01 04:20:00,0.8306169950956532
2025-01-01 04:21:00,0.7508491758568205
2025-01-01 04:22:00,0.7988968917183579
2025-01-01 04:23:00,0.7567483804947156
2025-01-01 04:24:00,0.8576636853646987
2025-01-01 04:25:00,0.8065451139974132
2025-01-01 04:26:00,0.867917558371259
2025-01-01 04:27:00,0.9315932261109069
2025-01-01 04:28:00,0.8217956037401046
2025-01-01 04:29:00,0.8012753181684062
2025-01-01 04:30:00,0.7476681727550193
2025-01-01 04:31:00,0.7342934312469189
2025-01-01 04:32:00,0.7884986057265475
2025-01-01 04:33:00,0.7649160911901451
2025-01-01 04:34:00,0.9181917504278501
2025-01-01 04:35:00,0.8319187244507117
2025-01-01 04:36:00,0.7465006701840972
2025-01-01 04:37:00,0.8414855893776407
2025-01-01 04:38:00,0.8489433341286212
2025-01-01 04:39:00,0.949978821408124
2025-01-01 04:40:00,0.8007198066160122
2025-01-01 04:41:00,0.8307135302476911
2025-01-01 04:42:00,0.7893458797474183
2025-01-01 04:43:00,0.8198078363523652
2025-01-01 04:44:00,0.8059122492284062
2025-01-01 04:45:00,0.8214042546732796
2025-01-01 04:46:00,0.8567691488355589
2025-01-01 04:47:00,0.7169748603634656
2025-01-01 04:48:00,0.9183942745493386
2025-01-01 04:49:00,0.8075259899724293
2025-01-01 04:50:00,0.7589496239670924
2025-01-01 04:51:00,0.831611609946168
2025-01-01 04:52:00,0.882561095513837
2025-01-01 04:53:00,0.9275675049747204
2025-01-01 04:54:00,0.8317607691737234
2025-01-01 04:55:00,0.7219480913174993
2025-01-01 04:56:00,0.8531638161999193
2025-01-01 04:57:00,0.8577249488074633
2025-01-01 04:58:00,0.787673251953299
2025-01-01 04:59:00,0.7932902072566347
2025-01-01 05:00:00,0.7460328686834914
2025-01-01 05:01:00,0.8394928760217139
2025-01-01 05:02:00,0.7948272608603075
2025-01-01 05:03:00,0.7545104948290738
2025-01-01 05:04:00,0.8583027647839094
2025-01-01 05:05:00,0.8986391555228047
2025-01-01 05:06:00,0.8281779457800528
2025-01-01 05:07:00,0.8151079971721367
2025-01-01 05:08:00,0.840567498043594
2025-01-01 05:09:00,0.8992773931732018
2025-01-01 05:10:00,0.8088466156267565
2025-01-01 05:11:00,0.8784650015333825
2025-01-01 05:12:00,0.915054209292482
2025-01-01 05:13:00,0.7604197496052219
2025-01-01 05:14:00,0.9355692102142723
2025-01-01 05:15:00,0.7761867027086794
2025-01-01 05:16:00,0.8004324464232921
2025-01-01 05:17:00,0.8779949833233002
2025-01-01 05:18:00,0.8215067662882849
2025-01-01 05:19:00,0.8335794951274349
2025-01-01 05:20:00,0.9244895671359932
2025-01-01 05:21:00,0.8263750644286489
2025-01-01 05:22:00,0.8421621794196615
2025-01-01 05:23:00,0.8852326264730109
2025-01-01 05:24:00,0.8598975191899483
2025-01-01 05:25:00,0.8077483842116702
2025-01-01 05:26:00,0.7987617682977735
2025-01-01 05:27:00,0.8653626280535526
2025-01-01 05:28:00,0.8248186034885695
2025-01-01 05:29:00,0.8869624110694111
2025-01-01 05:30:00,0.9494876701725247
2025-01-01 05:31:00,0.8014364866014131
2025-01-01 05:32:00,0.902474612748192
2025-01-01 05:33:00,0.844874396772051
2025-01-01 05:34:00,0.7861824192003972
2025-01-01 05:35:00,0.8147709929588443
2025-01-01 05:36:00,0.7631582968571184
2025-01-01 05:37:00,0.7823741295930607
2025-01-01 05:38:00,0.7893283009166551
2025-01-01 05:39:00,0.8647615353255695
2025-01-01 05:40:00,0.8917171206429763
2025-01-01 05:41:00,0.9177068372882284
2025-01-01 05:42:00,0.8354686139529399
2025-01-01 05:43:00,0.7621245667533965
2025-01-01 05:44:00,0.8851709021817843
2025-01-01 05:45:00,0.9362370146767226
2025-01-01 05:46:00,0.8431703020849877
2025-01-01 05:47:00,0.9225723931402097
2025-01-01 05:48:00,0.8753275714412679
2025-01-01 05:49:00,0.8199105964787132
2025-01-01 05:50:00,0.8847696761538703
2025-01-01 05:51:00,0.787013932511649
2025-01-01 05:52:00,0.9452099800717308
2025-01-01 05:53:00,0.7991009938295709
2025-01-01 05:54:00,0.8658839579386348
2025-01-01 05:55:00,0.8570458162376228
2025-01-01 05:56:00,0.9059271095919933
2025-01-01 05:57:00,0.7338045816283932
2025-01-01 05:58:00,0.883334112717899
2025-01-01 05:59:00,0.8925803411075233
2025-01-01 06:00:00,0.7793491653975423
2025-01-01 06:01:00,0.8544008728219149
2025-01-01 06:02:00,0.8754000089076637
2025-01-01 06:03:00,0.8508172864774697
2025-01-01 06:04:00,0.9098525807873135
2025-01-01 06:05:00,0.902701977879272
2025-01-01 06:06:00,0.8299160515909738
2025-01-01 06:07:00,0.7940528576602901
2025-01-01 06:08:00,0.8484571359648622
2025-01-01 06:09:00,0.8354448308796064
2025-01-01 06:10:00,0.8242614517178765
2025-01-01 06:11:00,0.7654165111785826
2025-01-01 06:12:00,0.809834421317283
2025-01-01 06:13:00,0.8462775786697095
2025-01-01 06:14:00,0.8344615907858931
2025-01-01 06:15:00,0.7355759788286205
2025-01-01 06:16:00,0.8175610143627771
2025-01-01 06:17:00,0.8595935675817468
2025-01-01 06:18:00,0.8180289692245969
2025-01-01 06:19:00,0.9331881097990304
2025-01-01 06:20:00,0.7842070212049933
2025-01-01 06:21:00,0.8876178961593465
2025-01-01 06:22:00,0.9086106252547301
2025-01-01 06:23:00,0.8652868732395844
2025-01-01 06:24:00,0.9608806904904786
2025-01-01 06:25:00,0.8342430610253584
2025-01-01 06:26:00,0.8601586589864969
2025-01-01 06:27:00,0.8637336908402586
2025-01-01 06:28:00,0.7931881365402392
2025-01-01 06:29:00,0.7443802632335368
2025-01-01 06:30:00,0.8517690156747284
2025-01-01 06:31:00,0.8313234263784322
2025-01-01 06:32:00,0.8367811083923207
2025-01-01 06:33:00,0.7658193853144012
2025-01-01 06:34:00,0.7832612673720116
2025-01-01 06:35:00,0.9215698641262119
2025-01-01 06:36:00,0.8105993326814277
2025-01-01 06:37:00,0.8722675402154652
2025-01-01 06:38:00,0.8807189628894102
2025-01-01 06:39:00,0.7795525744326771
2025-01-01 06:40:00,0.8068199644810637
2025-01-01 06:41:00,0.8462045025931276
2025-01-01 06:42:00,0.8057395645646137
2025-01-01 06:43:00,0.9214528225982751
2025-01-01 06:44:00,0.8571999408649722
2025-01-01 06:45:00,0.7819829836016001
2025-01-01 06:46:00,0.8603884920840099
2025-01-01 06:47:00,0.7939434351277413
2025-01-01 06:48:00,0.8035259441056342
2025-01-01 06:49:00,0.8435854211614922
2025-01-01 06:50:00,0.7918632407662965
2025-01-01 06:51:00,0.8703676803635355
2025-01-01 06:52:00,0.8001905001398089
2025-01-01 06:53:00,0.8367453846258593
2025-01-01 06:54:00,0.9294625280657687
2025-01-01 06:55:00,0.9425014171694022
2025-01-01 06:56:00,0.9230794653475654
2025-01-01 06:57:00,0.8079979204865908
2025-01-01 06:58:00,0.835359455901607
2025-01-01 06:59:00,0.9385967446054293
2025-01-01 07:00:00,0.8916480065895049
2025-01-01 07:01:00,0.9005051835180268
2025-01-01 07:02:00,0.7643818931365635
2025-01-01 07:03:00,0.8484103930663626
2025-01-01 07:04:00,0.8462907471620914
2025-01-01 07:05:00,0.8934396305585529
2025-01-01 07:06:00,0.7879891606916771
2025-01-01 07:07:00,0.7890337751974398
2025-01-01 07:08:00,0.7951273049309613
2025-01-01 07:09:00,0.892446684998937
2025-01-01 07:10:00,0.828828801365998
2025-01-01 07:11:00,0.8432928451202364
2025-01-01 07:12:00,0.7530357552533967
2025-01-01 07:13:00,0.8337764566315999
2025-01-01 07:14:00,0.8377949667452085
2025-01-01 07:15:00,0.8519452400720352
2025-01-01 07:16:00,0.7508157081795012
2025-01-01 07:17:00,0.7886684934727295
2025-01-01 07:18:00,0.788748720648499
2025-01-01 07:19:00,0.7582709452531169
2025-01-01 07:20:00,0.9423183786844399
2025-01-01 07:21:00,0.7939856636708761
2025-01-01 07:22:00,0.8673032179198181
2025-01-01 07:23:00,0.8101392899985651
2025-01-01 07:24:00,0.8361036992108221
2025-01-01 07:25:00,0.8012898510231579
2025-01-01 07:26:00,0.8192683294291923
2025-01-01 07:27:00,0.7997023064736719
2025-01-01 07:28:00,0.8543834260825018
2025-01-01 07:29:00,0.8548636312327946
2025-01-01 07:30:00,0.777476200633104
2025-01-01 07:31:00,0.7800024927123775
2025-01-01 07:32:00,0.8568505375080482
2025-01-01 07:33:00,0.8432569550097875
2025-01-01 07:34:00,0.8865031147822235
2025-01-01 07:35:00,0.8082693307242881
2025-01-01 07:36:00,0.8808981692802886
2025-01-01 07:37:00,0.8584090199873207
2025-01-01 07:38:00,0.7590615399433032
2025-01-01 07:39:00,0.8011449049928094
2025-01-01 07:40:00,0.7608114595786853
2025-01-01 07:41:00,0.9262829265107891
2025-01-01 07:42:00,0.9041838870027221
2025-01-01 07:43:00,0.7437884000004243
2025-01-01 07:44:00,0.8994032948365748
2025-01-01 07:45:00,0.8206763555106605
2025-01-01 07:46:00,0.8669820400953193
2025-01-01 07:47:00,0.7540223843448715
2025-01-01 07:48:00,0.7980315581992404
2025-01-01 07:49:00,0.7569668981734807
2025-01-01 07:50:00,0.7835396297980731
2025-01-01 07:51:00,0.7979233267107254
2025-01-01 07:52:00,0.8246132422778407
2025-01-01 07:53:00,0.851460448931448
2025-01-01 07:54:00,0.8605751268729495
2025-01-01 07:55:00,0.8066216616082019
2025-01-01 07:56:00,0.7574663825033067
2025-01-01 07:57:00,0.7358403534289849
2025-01-01 07:58:00,0.8179298912945008
2025-01-01 07:59:00,0.8769092443066551
2025-01-01 08:00:00,0.7887740938086373
2025-01-01 08:01:00,0.812249494312878
2025-01-01 08:02:00,0.8473376978436664
2025-01-01 08:03:00,0.7439214606251743
2025-01-01 08:04:00,0.8503115402732994
2025-01-01 08:05:00,0.7855351016447623
2025-01-01 08:06:00,0.8041366324121791
2025-01-01 08:07:00,0.7090391927594726
2025-01-01 08:08:00,0.7780257296889854
2025-01-01 08:09:00,0.7583215163588044
2025-01-01 08:10:00,0.7267915286169887
2025-01-01 08:11:00,0.8258806007871883
2025-01-01 08:12:00,0.7197429175530452
2025-01-01 08:13:00,0.7969580887590221
2025-01-01 08:14:00,0.833688713520438
2025-01-01 08:15:00,0.825675938912205
2025-01-01 08:16:00,0.7740244476407875
2025-01-01 08:17:00,0.8277624964531215
2025-01-01 08:18:00,0.7176632371897782
2025-01-01 08:19:00,0.7691119362386242
2025-01-01 08:20:00,0.7599182476333469
2025-01-01 08:21:00,0.8783531725475984
2025-01-01 08:22:00,0.7512611873456377
2025-01-01 08:23:00,0.6574672403741261
2025-01-01 08:24:00,0.7877874004756943
2025-01-01 08:25:00,0.7107358515406182
2025-01-01 08:26:00,0.8485580237635219
2025-01-01 08:27:00,0.8235559320027611
2025-01-01 08:28:00,0.797141006861317
2025-01-01 08:29:00,0.7770074926108902
2025-01-01 08:30:00,0.7856458706562783
2025-01-01 08:31:00,0.8606119837812258
2025-01-01 08:32:00,0.8493692167051313
2025-01-01 08:33:00,0.8371299591621705
2025-01-01 08:34:00,0.8636825382106894
2025-01-01 08:35:00,0.8110631277265273
2025-01-01 08:36:00,0.7867869327355083
2025-01-01 08:37:00,0.8185240649080175
2025-01-01 08:38:00,0.6934574429427138
2025-01-01 08:39:00,0.6857172592451554
2025-01-01 08:40:00,0.7818841797720952
2025-01-01 08:41:00,0.740066201923133
2025-01-01 08:42:00,0.7936370584010641
2025-01-01 08:43:00,0.7597871409168565
2025-01-01 08:44:00,0.805958239125522
2025-01-01 08:45:00,0.7852746572436728
2025-01-01 08:46:00,0.792166644676024
2025-01-01 08:47:00,0.7060947763322676
2025-01-01 08:48:00,0.8308664730490007
2025-01-01 08:49:00,0.839534929898566
2025-01-01 08:50:00,0.7913206105725267
2025-01-01 08:51:00,0.7572877707897181
2025-01-01 08:52:00,0.6903736450150825
2025-01-01 08:53:00,0.8358912246146234
2025-01-01 08:54:00,0.7759896495077757
2025-01-01 08:55:00,0.8077476649793164
2025-01-01 08:56:00,0.8253233506358858
2025-01-01 08:57:00,0.7024339385338063
2025-01-01 08:58:00,0.6713457945710561
2025-01-01 08:59:00,0.6935763425271602
2025-01-01 09:00:00,0.7866569299462741
2025-01-01 09:01:00,0.6600170763079101
2025-01-01 09:02:00,0.7673647205915524
2025-01-01 09:03:00,0.7025320286599704
2025-01-01 09:04:00,0.7700886159442322
2025-01-01 09:05:00,0.8253522533683552
2025-01-01 09:06:00,0.7241822883228228
2025-01-01 09:07:00,0.780440730192615
2025-01-01 09:08:00,0.6148964302648814
2025-01-01 09:09:00,0.7079015220087737
2025-01-01 09:10:00,0.7085293340059889
2025-01-01 09:11:00,0.7446768156255024
2025-01-01 09:12:00,0.7123804600433061
2025-01-01 09:13:00,0.7789718439513814
2025-01-01 09:14:00,0.7607557513641967
2025-01-01 09:15:00,0.752779645825895
2025-01-01 09:16:00,0.7766527387067035
2025-01-01 09:17:00,0.657853885187331
2025-01-01 09:18:00,0.6903972733726691
2025-01-01 09:19:00,0.7637858986162127
2025-01-01 09:20:00,0.7128934155131599
2025-01-01 09:21:00,0.718205166477633
2025-01-01 09:22:00,0.7416603299688512
2025-01-01 09:23:00,0.7098583420107273
2025-01-01 09:24:00,0.6765955364766685
2025-01-01 09:25:00,0.769087908105846
2025-01-01 09:26:00,0.6536618877297152
2025-01-01 09:27:00,0.6853220756434782
2025-01-01 09:28:00,0.714659943574675
2025-01-01 09:29:00,0.7362804539426604
2025-01-01 09:30:00,0.6569821470233213
2025-01-01 09:31:00,0.7472281633826134
2025-01-01 09:32:00,0.6998484141051399
2025-01-01 09:33:00,0.7778339310683732
2025-01-01 09:34:00,0.7231859529061991
2025-01-01 09:35:00,0.7690334107079742
2025-01-01 09:36:00,0.7075338840839145
2025-01-01 09:37:00,0.6417518262001781
2025-01-01 09:38:00,0.7361359489416188
2025-01-01 09:39:00,0.6843127163264078
2025-01-01 09:40:00,0.7913749527254947
2025-01-01 09:41:00,0.7211744153782095
2025-01-01 09:42:00,0.8096501204857209
2025-01-01 09:43:00,0.7177075218804426
2025-01-01 09:44:00,0.6345045055700315
2025-01-01 09:45:00,0.7233086895558426
2025-01-01 09:46:00,0.6087168793570199
2025-01-01 09:47:00,0.6407718452498885
2025-01-01 09:48:00,0.6887473582017934
2025-01-01 09:49:00,0.6413291709833799
2025-01-01 09:50:00,0.7331511719617776
2025-01-01 09:51:00,0.6569509969111137
2025-01-01 09:52:00,0.652833547597866
2025-01-01 09:53:00,0.7809836022567264
2025-01-01 09:54:00,0.6245981851530122
2025-01-01 09:55:00,0.6566915815883764
2025-01-01 09:56:00,0.6780810073634331
2025-01-01 09:57:00,0.6699150276514031
2025-01-01 09:58:00,0.6306332412205093
2025-01-01 09:59:00,0.6546557997876101
2025-01-01 10:00:00,0.7517477738670574
2025-01-01 10:01:00,0.6770976098204664
2025-01-01 10:02:00,0.7025614874463882
2025-01-01 10:03:00,0.7071872654598222
2025-01-01 10:04:00,0.6221871638527815
2025-01-01 10:05:00,0.7322217620225114
2025-01-01 10:06:00,0.6001179001240331
2025-01-01 10:07:00,0.7220459140550763
2025-01-01 10:08:00,0.706623647101304
2025-01-01 10:09:00,0.6868273952692433
2025-01-01 10:10:00,0.6577177199141545
2025-01-01 10:11:00,0.6563439825019072
2025-01-01 10:12:00,0.6844787201425335
2025-01-01 10:13:00,0.627712202041055
2025-01-01 10:14:00,0.7062016178106681
2025-01-01 10:15:00,0.6162193373030739
2025-01-01 10:16:00,0.6569445060619012
2025-01-01 10:17:00,0.6640769683439491
2025-01-01 10:18:00,0.7200718296903811
2025-01-01 10:19:00,0.6031642083558661
2025-01-01 10:20:00,0.6578535190797437
2025-01-01 10:21:00,0.6536512169145278
2025-01-01 10:22:00,0.6153783538306504
2025-01-01 10:23:00,0.5940234471597379
2025-01-01 10:24:00,0.6113248945511645
2025-01-01 10:25:00,0.5608337562497809
2025-01-01 10:26:00,0.6253731988743552
2025-01-01 10:27:00,0.6807056142040593
2025-01-01 10:28:00,0.6435143532307848
2025-01-01 10:29:00,0.6742551870282231
2025-01-01 10:30:00,0.6928128772039582
2025-01-01 10:31:00,0.6055419053220299
2025-01-01 10:32:00,0.6011613043436477
2025-01-01 10:33:00,0.6294601177693042
2025-01-01 10:34:00,0.598350856542728
2025-01-01 10:35:00,0.640435689312149
2025-01-01 10:36:00,0.5966009152951861
2025-01-01 10:37:00,0.6321061273365568
